property_id,name,type,distance_km,source
P002,Unnamed,highway,9.976,OpenStreetMap
P002,Unnamed,highway,7.432,OpenStreetMap
P002,Unnamed,highway,8.775,OpenStreetMap
P002,Unnamed,highway,9.127,OpenStreetMap
P002,Unnamed,highway,5.674,OpenStreetMap
P002,Unnamed,highway,7.789,OpenStreetMap
P002,Tonk Road,highway,7.672,OpenStreetMap
P002,Tonk Road,highway,6.047,OpenStreetMap
P002,Tonk Road,highway,6.034,OpenStreetMap
P002,B2 Bypass,highway,7.926,OpenStreetMap
P002,Unnamed,highway,9.342,OpenStreetMap
P002,Unnamed,highway,9.366,OpenStreetMap
P002,Unnamed,highway,3.126,OpenStreetMap
P002,Gandhi Marg Circle,highway,3.211,OpenStreetMap
P002,Gandhi Marg,highway,3.401,OpenStreetMap
P002,Unnamed,highway,2.961,OpenStreetMap
P002,Gangauri Bazaar,highway,3.699,OpenStreetMap
P002,Unnamed,highway,2.614,OpenStreetMap
P002,RJ 14,food,4.241,OpenStreetMap
P002,Volkswagen,retail,6.085,OpenStreetMap
P002,BMW,retail,6.043,OpenStreetMap
P002,Unnamed,highway,5.74,OpenStreetMap
P002,TeenMurti Circle,highway,2.878,OpenStreetMap
P002,Ajmer Road,highway,3.756,OpenStreetMap
P002,Ajmer Road,highway,2.056,OpenStreetMap
P002,Unnamed,highway,0.953,OpenStreetMap
P002,Unnamed,highway,1.712,OpenStreetMap
P002,Bhawani Singh Road,highway,1.924,OpenStreetMap
P002,Sawai Mansingh Road,highway,2.5,OpenStreetMap
P002,Nirwan Marg,highway,3.426,OpenStreetMap
P002,Nirwan Marg,highway,3.527,OpenStreetMap
P002,Jothwara Road,highway,3.387,OpenStreetMap
P002,Sikar Road,highway,3.436,OpenStreetMap
P002,Ambabari Shopping Complex,retail,3.617,OpenStreetMap
P002,Mirza Ismail Road,highway,2.8,OpenStreetMap
P002,Mirza Ismail Road,highway,3.273,OpenStreetMap
P002,Agra Jaipur-Bikaner Road Underpass,highway,5.253,OpenStreetMap
P002,Unnamed,highway,5.431,OpenStreetMap
P002,Unnamed,highway,5.442,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,5.8,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,5.938,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,5.613,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,5.784,OpenStreetMap
P002,Unnamed,highway,0.998,OpenStreetMap
P002,Unnamed,highway,9.434,OpenStreetMap
P002,Ganga marg,highway,9.133,OpenStreetMap
P002,Suvidha Kendra,retail,3.115,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,6.492,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,5.713,OpenStreetMap
P002,Unnamed,highway,5.813,OpenStreetMap
P002,Gopalpura Flyover,highway,5.07,OpenStreetMap
P002,Tonk Road,highway,2.491,OpenStreetMap
P002,Unnamed,highway,2.501,OpenStreetMap
P002,Sirsi Road,highway,4.733,OpenStreetMap
P002,Khatipura Road,highway,4.678,OpenStreetMap
P002,Unnamed,highway,0.951,OpenStreetMap
P002,Bhawani Singh Road,highway,2.507,OpenStreetMap
P002,Motidungri Marg,highway,2.626,OpenStreetMap
P002,Motidungri Marg,highway,2.526,OpenStreetMap
P002,Mirza Ismail Road,highway,2.87,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,4.993,OpenStreetMap
P002,"Jamwa Ramgarh Road , JAIPUR",highway,5.548,OpenStreetMap
P002,Unnamed,highway,1.648,OpenStreetMap
P002,Unnamed,highway,1.685,OpenStreetMap
P002,Station Road,highway,2.094,OpenStreetMap
P002,Unnamed,highway,1.724,OpenStreetMap
P002,Station Road,highway,1.592,OpenStreetMap
P002,Unnamed,highway,2.453,OpenStreetMap
P002,Sawai Mansingh Road,highway,2.445,OpenStreetMap
P002,Agra Road,highway,5.133,OpenStreetMap
P002,Hide out cafe,food,9.867,OpenStreetMap
P002,Unnamed,food,9.855,OpenStreetMap
P002,Unnamed,retail,9.757,OpenStreetMap
P002,Grocery,retail,9.773,OpenStreetMap
P002,Khan car Repair,retail,9.72,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,8.438,OpenStreetMap
P002,Unnamed,retail,9.178,OpenStreetMap
P002,Unnamed,highway,9.136,OpenStreetMap
P002,Flyover,highway,0.354,OpenStreetMap
P002,Flyover,highway,0.346,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,0.469,OpenStreetMap
P002,Flyover,highway,0.334,OpenStreetMap
P002,Flyover,highway,0.346,OpenStreetMap
P002,Akar hero,retail,0.822,OpenStreetMap
P002,Saras Dairy,retail,5.375,OpenStreetMap
P002,6 Ten Store,retail,5.129,OpenStreetMap
P002,Unnamed,retail,5.137,OpenStreetMap
P002,Unnamed,highway,1.715,OpenStreetMap
P002,Unnamed,highway,1.675,OpenStreetMap
P002,Sankalp Tower,retail,3.84,OpenStreetMap
P002,Sugar Berry,retail,5.711,OpenStreetMap
P002,Saras Dairy,retail,5.153,OpenStreetMap
P002,Rangoli Plaza,retail,7.707,OpenStreetMap
P002,Flyover,highway,5.765,OpenStreetMap
P002,Unnamed,highway,5.974,OpenStreetMap
P002,Flyover,highway,5.838,OpenStreetMap
P002,Flyover,highway,5.824,OpenStreetMap
P002,Unnamed,highway,5.799,OpenStreetMap
P002,Unnamed,highway,5.356,OpenStreetMap
P002,Unnamed,food,4.932,OpenStreetMap
P002,Decked Up By Garden Café,food,3.722,OpenStreetMap
P002,Regus,retail,7.839,OpenStreetMap
P002,Motidungri Marg,highway,2.491,OpenStreetMap
P002,Bhawani Singh Road,highway,3.123,OpenStreetMap
P002,JLN Marg,highway,3.132,OpenStreetMap
P002,Bhawani Singh Road,highway,3.136,OpenStreetMap
P002,JLN Marg,highway,2.977,OpenStreetMap
P002,JLN Marg,highway,3.146,OpenStreetMap
P002,JLN Marg,highway,3.347,OpenStreetMap
P002,Bhawani Singh Road,highway,2.811,OpenStreetMap
P002,Crown Square,retail,4.526,OpenStreetMap
P002,Ganpati Tower,retail,1.384,OpenStreetMap
P002,Unnamed,highway,5.47,OpenStreetMap
P002,Amer Road,highway,4.711,OpenStreetMap
P002,Chandpole,railway,2.522,OpenStreetMap
P002,Flyover,highway,5.78,OpenStreetMap
P002,Unnamed,highway,5.757,OpenStreetMap
P002,Amer Road,highway,4.264,OpenStreetMap
P002,Ajmer Road,highway,3.332,OpenStreetMap
P002,Roshan Hyundai,retail,2.656,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,6.979,OpenStreetMap
P002,Unnamed,highway,6.308,OpenStreetMap
P002,Gopalpura Flyover,highway,5.618,OpenStreetMap
P002,Tonk Road,highway,4.587,OpenStreetMap
P002,Badi Chaupar,highway,3.943,OpenStreetMap
P002,Badi Chaupar,highway,3.915,OpenStreetMap
P002,Badi Chaupar,highway,3.954,OpenStreetMap
P002,Badi Chaupar,highway,3.925,OpenStreetMap
P002,Elevated Hawa Sadak,highway,1.182,OpenStreetMap
P002,Elevated Hawa Sadak,highway,0.958,OpenStreetMap
P002,Unnamed,highway,9.476,OpenStreetMap
P002,Reliance Super Market,retail,9.133,OpenStreetMap
P002,METRO Supermarket,retail,8.755,OpenStreetMap
P002,Crossland Tata Motors,retail,8.855,OpenStreetMap
P002,Crossland Ford,retail,8.826,OpenStreetMap
P002,Prem Motors (Maruti Suzuki ARENA),retail,8.397,OpenStreetMap
P002,Roshan Hyundai,retail,7.35,OpenStreetMap
P002,City Plaza Mall,retail,2.832,OpenStreetMap
P002,Sansar Chandra Road,highway,2.54,OpenStreetMap
P002,Station Road,highway,2.489,OpenStreetMap
P002,Station Road,highway,2.584,OpenStreetMap
P002,Chhoti Chaupar,highway,3.273,OpenStreetMap
P002,Chhoti Chaupar,highway,3.285,OpenStreetMap
P002,Chhoti Chaupar,highway,3.269,OpenStreetMap
P002,Chhoti Chaupar,highway,3.233,OpenStreetMap
P002,Chhoti Chaupar,highway,3.245,OpenStreetMap
P002,Badi Chaupar,highway,3.95,OpenStreetMap
P002,Badi Chaupar,highway,3.908,OpenStreetMap
P002,Unnamed,highway,4.629,OpenStreetMap
P002,Unnamed,highway,4.64,OpenStreetMap
P002,Unnamed,highway,4.641,OpenStreetMap
P002,Unnamed,highway,4.611,OpenStreetMap
P002,Unnamed,highway,4.606,OpenStreetMap
P002,Galta Road,highway,5.586,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,6.435,OpenStreetMap
P002,Unnamed,food,0.912,OpenStreetMap
P002,Green Leaf,retail,4.333,OpenStreetMap
P002,New Ramgarh Road,highway,6.386,OpenStreetMap
P002,Amer Road,highway,7.249,OpenStreetMap
P002,Amer Road,highway,10.357,OpenStreetMap
P002,Amer Road,highway,6.404,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,10.511,OpenStreetMap
P002,Unnamed,retail,6.773,OpenStreetMap
P002,Unnamed,retail,6.795,OpenStreetMap
P002,Motidungri Marg,highway,2.873,OpenStreetMap
P002,Gandhi Marg,highway,3.041,OpenStreetMap
P002,Sawai Mansingh Road,highway,2.54,OpenStreetMap
P002,Sawai Mansingh Road,highway,2.864,OpenStreetMap
P002,Unnamed,highway,2.872,OpenStreetMap
P002,Motidungri Marg,highway,3.191,OpenStreetMap
P002,JLN Marg,highway,4.518,OpenStreetMap
P002,JLN Marg,highway,3.96,OpenStreetMap
P002,Jawahar Circle,highway,7.896,OpenStreetMap
P002,Jawahar Circle,highway,7.975,OpenStreetMap
P002,Jawahar Circle,highway,7.817,OpenStreetMap
P002,Underpass,highway,7.818,OpenStreetMap
P002,Unnamed,highway,7.438,OpenStreetMap
P002,Unnamed,highway,7.832,OpenStreetMap
P002,Unnamed,highway,7.857,OpenStreetMap
P002,Underpass,highway,7.876,OpenStreetMap
P002,Unnamed,highway,7.916,OpenStreetMap
P002,Unnamed,highway,7.924,OpenStreetMap
P002,Underpass,highway,7.828,OpenStreetMap
P002,Unnamed,food,3.141,OpenStreetMap
P002,Unnamed,highway,5.735,OpenStreetMap
P002,Ajmer Road,highway,3.351,OpenStreetMap
P002,Jhotwara Road,highway,3.764,OpenStreetMap
P002,Unnamed,highway,3.734,OpenStreetMap
P002,Jawahar Circle,highway,8.093,OpenStreetMap
P002,Jawahar Circle,highway,8.108,OpenStreetMap
P002,Jawahar Circle,highway,7.856,OpenStreetMap
P002,Velocity Yamaha,retail,5.988,OpenStreetMap
P002,Calgiri Road,highway,6.882,OpenStreetMap
P002,Calgiri Road,highway,6.87,OpenStreetMap
P002,JLN Marg,highway,5.107,OpenStreetMap
P002,Gopalpura Bypass Road,highway,5.027,OpenStreetMap
P002,JLN Marg,highway,5.466,OpenStreetMap
P002,Sansthan Path,highway,5.031,OpenStreetMap
P002,JLN Marg,highway,4.988,OpenStreetMap
P002,JLN Marg,highway,4.737,OpenStreetMap
P002,JLN Marg,highway,4.891,OpenStreetMap
P002,JLN Marg,highway,4.721,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,5.432,OpenStreetMap
P002,Shanti Path,highway,5.214,OpenStreetMap
P002,Shanti Path,highway,5.161,OpenStreetMap
P002,Shanti Path,highway,5.164,OpenStreetMap
P002,Shanti Path,highway,5.201,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,4.987,OpenStreetMap
P002,Bhawani Singh Road,highway,2.319,OpenStreetMap
P002,Unnamed,highway,5.427,OpenStreetMap
P002,Unnamed,highway,5.451,OpenStreetMap
P002,Ajmer Road,highway,0.673,OpenStreetMap
P002,Bhaskar Flyover,highway,4.933,OpenStreetMap
P002,Saras Parlour,retail,4.964,OpenStreetMap
P002,Tonk Road Flyover,highway,3.545,OpenStreetMap
P002,Tonk Road Flyover,highway,3.54,OpenStreetMap
P002,Sawai Mansingh Road,highway,2.552,OpenStreetMap
P002,Sawai Jai Singh Circle,highway,1.801,OpenStreetMap
P002,Sawai Jai Singh Circle,highway,1.875,OpenStreetMap
P002,Unnamed,highway,1.859,OpenStreetMap
P002,Sawai Jai Singh Circle,highway,1.75,OpenStreetMap
P002,Flyover,highway,4.457,OpenStreetMap
P002,Lata Circle,highway,4.574,OpenStreetMap
P002,Lata Circle,highway,4.562,OpenStreetMap
P002,Unnamed,highway,4.549,OpenStreetMap
P002,Jhotwara Road flyover,highway,3.999,OpenStreetMap
P002,Jhotwara Road flyover,highway,4.496,OpenStreetMap
P002,Kalwad Road,highway,4.976,OpenStreetMap
P002,Unnamed,highway,4.706,OpenStreetMap
P002,Lata Circle,highway,4.569,OpenStreetMap
P002,Kalwad Road,highway,5.495,OpenStreetMap
P002,Kalwad Road,highway,5.5,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,5.331,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,5.308,OpenStreetMap
P002,Unnamed,highway,5.174,OpenStreetMap
P002,Unnamed,highway,5.318,OpenStreetMap
P002,Saras Dairy - 11517,retail,1.337,OpenStreetMap
P002,Ram Nagar,railway,1.776,OpenStreetMap
P002,Unnamed,highway,4.003,OpenStreetMap
P002,Unnamed,highway,4.005,OpenStreetMap
P002,Reliance Fresh,retail,4.224,OpenStreetMap
P002,Car World,retail,3.758,OpenStreetMap
P002,Elevated Hawa Sadak,highway,1.107,OpenStreetMap
P002,Elevated Hawa Sadak,highway,0.89,OpenStreetMap
P002,Elevated Hawa Sadak,highway,0.942,OpenStreetMap
P002,Elevated Hawa Sadak,highway,0.882,OpenStreetMap
P002,Bais Godam Flyover,highway,0.918,OpenStreetMap
P002,Unnamed,highway,0.938,OpenStreetMap
P002,Unnamed,highway,7.816,OpenStreetMap
P002,Vande Mataram Road,highway,8.762,OpenStreetMap
P002,Vande Mataram Road,highway,8.797,OpenStreetMap
P002,Vande Mataram Road,highway,9.012,OpenStreetMap
P002,Unnamed,highway,9.233,OpenStreetMap
P002,Vande Mataram Road,highway,9.053,OpenStreetMap
P002,Unnamed,highway,8.39,OpenStreetMap
P002,Unnamed,highway,7.73,OpenStreetMap
P002,Unnamed,highway,7.977,OpenStreetMap
P002,Gopalpura Bypass,highway,4.001,OpenStreetMap
P002,Motidungri Marg,highway,2.506,OpenStreetMap
P002,Khatipura Road Flyover,highway,4.469,OpenStreetMap
P002,Khatipura Road,highway,4.505,OpenStreetMap
P002,Khatipura Road Flyover,highway,4.451,OpenStreetMap
P002,Khatipura Road,highway,4.425,OpenStreetMap
P002,Khatipura Road,highway,4.5,OpenStreetMap
P002,Unnamed,highway,1.706,OpenStreetMap
P002,Sawai Mansingh Road,highway,2.495,OpenStreetMap
P002,Unnamed,highway,5.472,OpenStreetMap
P002,Mirza Ismail Road,highway,3.481,OpenStreetMap
P002,Unnamed,highway,2.704,OpenStreetMap
P002,Sarathi,retail,1.548,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,9.438,OpenStreetMap
P002,Unnamed,highway,8.439,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,5.796,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,5.826,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,5.808,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,6.111,OpenStreetMap
P002,Sirsi Road,highway,9.888,OpenStreetMap
P002,Sirsi Road,highway,11.253,OpenStreetMap
P002,Vande Mataram Road,highway,7.824,OpenStreetMap
P002,Vande Mataram Road,highway,7.805,OpenStreetMap
P002,Unnamed,highway,7.222,OpenStreetMap
P002,Unnamed,highway,7.631,OpenStreetMap
P002,Old Agra Jaipur Bikaner Road,highway,8.442,OpenStreetMap
P002,Old Agra Jaipur Bikaner Road,highway,8.446,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,3.744,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,8.399,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,8.474,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,8.394,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,4.936,OpenStreetMap
P002,Unnamed,highway,3.228,OpenStreetMap
P002,Unnamed,highway,7.715,OpenStreetMap
P002,Unnamed,highway,4.658,OpenStreetMap
P002,Flyover,highway,8.806,OpenStreetMap
P002,Unnamed,highway,8.385,OpenStreetMap
P002,Unnamed,highway,9.412,OpenStreetMap
P002,Unnamed,highway,8.396,OpenStreetMap
P002,Unnamed,highway,3.042,OpenStreetMap
P002,Unnamed,highway,3.08,OpenStreetMap
P002,Unnamed,highway,3.088,OpenStreetMap
P002,Unnamed,highway,3.386,OpenStreetMap
P002,Powerhouse Road,highway,3.178,OpenStreetMap
P002,Powerhouse Road,highway,3.26,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,5.415,OpenStreetMap
P002,Mirza Ismail Road,highway,3.483,OpenStreetMap
P002,Sansar Chandra Road,highway,1.429,OpenStreetMap
P002,Amer Road,highway,4.669,OpenStreetMap
P002,Unnamed,highway,4.673,OpenStreetMap
P002,Sujrapol Bazaar Road,highway,4.678,OpenStreetMap
P002,Unnamed,highway,2.883,OpenStreetMap
P002,Sujrapol Bazaar Road,highway,4.673,OpenStreetMap
P002,Sujrapol Bazaar Road,highway,4.777,OpenStreetMap
P002,Galta Road,highway,5.49,OpenStreetMap
P002,Galta Road,highway,5.168,OpenStreetMap
P002,Galta Road,highway,5.794,OpenStreetMap
P002,"Galta Road , JAIPUR",highway,5.793,OpenStreetMap
P002,Unnamed,highway,1.331,OpenStreetMap
P002,Sardar Patel Road,highway,1.341,OpenStreetMap
P002,Unnamed,highway,2.581,OpenStreetMap
P002,Unnamed,highway,1.146,OpenStreetMap
P002,Unnamed,highway,9.725,OpenStreetMap
P002,Unnamed,highway,9.715,OpenStreetMap
P002,Sirsi Road,highway,4.679,OpenStreetMap
P002,new cafe jagatpura,food,8.981,OpenStreetMap
P002,hanuman rastorent,food,9.079,OpenStreetMap
P002,Unnamed,food,8.775,OpenStreetMap
P002,sheter ki thdi,food,8.554,OpenStreetMap
P002,Unnamed,food,5.303,OpenStreetMap
P002,Unnamed,food,5.27,OpenStreetMap
P002,INDIRA RASOI,food,9.215,OpenStreetMap
P002,DMart,retail,2.764,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,7.84,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,8.064,OpenStreetMap
P002,Tonk Road,highway,6.232,OpenStreetMap
P002,Tonk Road,highway,5.756,OpenStreetMap
P002,Tonk Road,highway,5.842,OpenStreetMap
P002,Unnamed,highway,8.967,OpenStreetMap
P002,Unnamed,highway,2.166,OpenStreetMap
P002,Unnamed,highway,7.606,OpenStreetMap
P002,Unnamed,highway,7.422,OpenStreetMap
P002,Unnamed,highway,8.059,OpenStreetMap
P002,Unnamed,highway,7.203,OpenStreetMap
P002,Unnamed,highway,7.432,OpenStreetMap
P002,Hilton Exit Flyover Ramp,highway,1.144,OpenStreetMap
P002,Elevated Hawa Sadak,highway,1.169,OpenStreetMap
P002,Elevated Hawa Sadak,highway,1.537,OpenStreetMap
P002,Unnamed,highway,5.741,OpenStreetMap
P002,Jawahar Circle,highway,7.723,OpenStreetMap
P002,B2 Bypass Road,highway,7.882,OpenStreetMap
P002,Bikaner - Agra Road,highway,7.894,OpenStreetMap
P002,Unnamed,highway,7.563,OpenStreetMap
P002,Saras Dairy Booth,retail,3.817,OpenStreetMap
P002,Tonk Road,highway,7.918,OpenStreetMap
P002,Mansarovar Metro Station,railway,5.188,OpenStreetMap
P002,Unnamed,highway,2.593,OpenStreetMap
P002,Sawai Mansingh Road,highway,2.725,OpenStreetMap
P002,JLN Marg,highway,5.228,OpenStreetMap
P002,JLN Marg,highway,5.156,OpenStreetMap
P002,Unnamed,highway,3.689,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,9.207,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,6.957,OpenStreetMap
P002,Jaipur Kishangarh Expressway,highway,8.062,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,3.706,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,3.316,OpenStreetMap
P002,Acharya Shri Tulsi Setu,highway,2.991,OpenStreetMap
P002,Ajmer Road,highway,2.98,OpenStreetMap
P002,Ajmer Road,highway,2.984,OpenStreetMap
P002,Elevated Hawa Sadak,highway,1.3,OpenStreetMap
P002,Elevated Hawa Sadak,highway,1.249,OpenStreetMap
P002,Unnamed,highway,1.186,OpenStreetMap
P002,Elevated Hawa Sadak,highway,1.105,OpenStreetMap
P002,Elevated Hawa Sadak,highway,1.473,OpenStreetMap
P002,Jaipur Road,highway,4.76,OpenStreetMap
P002,Unnamed,highway,4.647,OpenStreetMap
P002,Galta Road,highway,5.915,OpenStreetMap
P002,Unnamed,highway,3.734,OpenStreetMap
P002,Meera Marg,highway,2.515,OpenStreetMap
P002,Unnamed,highway,2.019,OpenStreetMap
P002,Mirza Ismail Road,highway,1.438,OpenStreetMap
P002,Sansar Chandra Road,highway,2.6,OpenStreetMap
P002,Meera Marg,highway,2.549,OpenStreetMap
P002,Unnamed,highway,3.456,OpenStreetMap
P002,Kanwatia Circle,highway,4.022,OpenStreetMap
P002,Kanwatia Circle,highway,4.072,OpenStreetMap
P002,Kanwatia Circle,highway,4.042,OpenStreetMap
P002,Unnamed,highway,5.527,OpenStreetMap
P002,Alka Circle,highway,6.403,OpenStreetMap
P002,Unnamed,highway,6.529,OpenStreetMap
P002,Jaipur Road,highway,6.758,OpenStreetMap
P002,Jaipur Road,highway,6.147,OpenStreetMap
P002,Sikar Road,highway,6.752,OpenStreetMap
P002,Sikar Road,highway,6.111,OpenStreetMap
P002,Alka Circle,highway,6.401,OpenStreetMap
P002,Alka Circle,highway,6.377,OpenStreetMap
P002,Unnamed,highway,5.497,OpenStreetMap
P002,Unnamed,highway,5.504,OpenStreetMap
P002,Unnamed,highway,3.453,OpenStreetMap
P002,Unnamed,highway,3.353,OpenStreetMap
P002,Meera Marg,highway,2.547,OpenStreetMap
P002,Unnamed,highway,2.486,OpenStreetMap
P002,Motidungri Marg,highway,2.665,OpenStreetMap
P002,Mirza Ismail Road,highway,2.862,OpenStreetMap
P002,Badi Chaupar,highway,3.933,OpenStreetMap
P002,Unnamed,highway,4.656,OpenStreetMap
P002,Unnamed,highway,3.905,OpenStreetMap
P002,Jaipur Road,highway,9.332,OpenStreetMap
P002,Ganga marg,highway,9.35,OpenStreetMap
P002,Ganga marg,highway,9.329,OpenStreetMap
P002,Sikar Road,highway,9.331,OpenStreetMap
P002,Agra Jaipur Bikaner Road,highway,5.149,OpenStreetMap
P002,Mirza Ismail Road,highway,1.23,OpenStreetMap
P002,Waterworks Road,highway,2.487,OpenStreetMap
P002,Unnamed,highway,3.749,OpenStreetMap
P002,Kalwad Road,highway,6.733,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,7.902,OpenStreetMap
P002,Gopalpura Bypass Flyover,highway,4.894,OpenStreetMap
P002,B2 Bypass,highway,7.907,OpenStreetMap
P002,NH11,highway,7.836,OpenStreetMap
P002,Flyover,highway,9.228,OpenStreetMap
P002,Flyover,highway,9.221,OpenStreetMap
P002,Unnamed,highway,8.638,OpenStreetMap
P002,B2 Bypass,highway,8.146,OpenStreetMap
P002,B2 Bypass,highway,7.919,OpenStreetMap
P002,Gopalpura Bypass Flyover,highway,4.885,OpenStreetMap
P002,Gopalpura Bypass,highway,4.712,OpenStreetMap
P002,Gopalpura Bypass,highway,4.725,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,7.842,OpenStreetMap
P002,Unnamed,highway,7.207,OpenStreetMap
P002,Unnamed,highway,7.203,OpenStreetMap
P002,Unnamed,highway,7.193,OpenStreetMap
P002,New Ramgarh Road,highway,6.374,OpenStreetMap
P002,Station Road,highway,1.472,OpenStreetMap
P002,Station Road,highway,1.178,OpenStreetMap
P002,Unnamed,highway,1.159,OpenStreetMap
P002,Station Road,highway,1.224,OpenStreetMap
P002,Gandhi Marg Circle,highway,3.202,OpenStreetMap
P002,Unnamed,highway,7.418,OpenStreetMap
P002,Unnamed,highway,8.796,OpenStreetMap
P002,Unnamed,highway,9.351,OpenStreetMap
P002,Unnamed,highway,9.37,OpenStreetMap
P002,Unnamed,highway,9.365,OpenStreetMap
P002,Jagatpura Flyover,highway,8.974,OpenStreetMap
P002,Apex Circle,highway,7.003,OpenStreetMap
P002,Unnamed,highway,6.769,OpenStreetMap
P002,GANDHI CIRCLE,highway,3.623,OpenStreetMap
P002,GANDHI CIRCLE,highway,3.584,OpenStreetMap
P002,Gandhi Marg Circle,highway,3.206,OpenStreetMap
P002,Gandhi Marg,highway,2.881,OpenStreetMap
P002,Motidungri Marg,highway,2.848,OpenStreetMap
P002,Vidyadhar Nagar Road,highway,4.094,OpenStreetMap
P002,Tripolia Bazaar,highway,3.372,OpenStreetMap
P002,Mirza Ismail Road,highway,1.508,OpenStreetMap
P002,Unnamed,highway,9.045,OpenStreetMap
P002,Unnamed,highway,8.869,OpenStreetMap
P002,Sawai Mansingh Road,highway,3.458,OpenStreetMap
P002,Sawai Mansingh Road,highway,3.382,OpenStreetMap
P002,Tonk Road,highway,7.908,OpenStreetMap
P002,Bikaner - Agra Road,highway,7.937,OpenStreetMap
P002,Unnamed,highway,3.082,OpenStreetMap
P002,Laxmi Mandir Underpass,highway,3.32,OpenStreetMap
P002,Laxmi Mandir Underpass,highway,3.284,OpenStreetMap
P002,Laxmi Mandir Underpass,highway,3.267,OpenStreetMap
P002,Unnamed,highway,3.722,OpenStreetMap
P002,Sikar Road,highway,3.643,OpenStreetMap
P002,Jhotwara Road flyover,highway,3.672,OpenStreetMap
P002,Jhotwara Road flyover,highway,3.418,OpenStreetMap
P002,Hawa sadak,highway,1.284,OpenStreetMap
P002,Ajmer Road,highway,0.723,OpenStreetMap
P002,JLN Marg,highway,4.859,OpenStreetMap
P002,Coloroots,retail,4.853,OpenStreetMap
P002,Sirsi Road,highway,7.609,OpenStreetMap
P002,Amer Road,highway,7.863,OpenStreetMap
P002,clothes line,retail,3.745,OpenStreetMap
P002,Unnamed,highway,9.129,OpenStreetMap
P002,Underpass,highway,7.899,OpenStreetMap
P002,Underpass,highway,7.909,OpenStreetMap
P002,Unnamed,highway,3.1,OpenStreetMap
P002,Unnamed,highway,2.872,OpenStreetMap
P002,Unnamed,highway,2.856,OpenStreetMap
P002,Unnamed,highway,6.018,OpenStreetMap
P002,Flyover,highway,6.005,OpenStreetMap
P002,Unnamed,highway,6.003,OpenStreetMap
P002,Flyover,highway,5.991,OpenStreetMap
P002,Kalwad Road,highway,6.498,OpenStreetMap
P002,Chandpol Bazaar,highway,2.666,OpenStreetMap
P002,Unnamed,highway,7.833,OpenStreetMap
P002,Unnamed,highway,7.53,OpenStreetMap
P002,Unnamed,highway,7.915,OpenStreetMap
P002,Benad Road,highway,7.312,OpenStreetMap
P002,Benad Road,highway,7.933,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,9.95,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,9.733,OpenStreetMap
P002,Unnamed,highway,9.733,OpenStreetMap
P002,Unnamed,highway,9.773,OpenStreetMap
P002,Unnamed,highway,0.875,OpenStreetMap
P002,Unnamed,highway,8.935,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,8.931,OpenStreetMap
P002,Agra Jaipur Bikaner Bypass,highway,8.587,OpenStreetMap
P002,Jamwa Ramgarh Road,highway,8.498,OpenStreetMap
P002,Unnamed,highway,1.217,OpenStreetMap
P002,Unnamed,highway,10.059,OpenStreetMap
P002,Unnamed,highway,10.221,OpenStreetMap
P002,Unnamed,highway,9.565,OpenStreetMap
P002,Unnamed,highway,9.784,OpenStreetMap
P002,Unnamed,highway,9.946,OpenStreetMap
P002,Unnamed,highway,7.661,OpenStreetMap
P002,Unnamed,highway,7.697,OpenStreetMap
