property_id,name,type,latitude,longitude,source
P002,Frontier Biscuits,retail,26.9109947,75.7440542,OpenStreetMap
P002,Easyday Club,retail,26.9114999,75.7458821,OpenStreetMap
P002,VLCC,retail,26.9096351,75.7436706,OpenStreetMap
P002,Dengri's - The Restro Lounge,food,26.9102046,75.7434242,OpenStreetMap
P002,Choco Cheri,retail,26.9102837,75.7437465,OpenStreetMap
P002,Cityvibes,retail,26.9097619,75.7433492,OpenStreetMap
P002,Shyam Nagar,railway,26.8964768,75.7706279,OpenStreetMap
P002,Vivek Vihar,railway,26.8884539,75.768407,OpenStreetMap
P002,New Aatish Market,railway,26.880154,75.764466,OpenStreetMap
P002,Prem Motors - Maruti Servce Center,retail,26.8989935,75.7900783,OpenStreetMap
P002,Firstcry Shop,retail,26.844601,75.8009634,OpenStreetMap
P002,Firstcry,retail,26.8770315,75.752954,OpenStreetMap
P002,Firstcry,retail,26.9151007,75.7413166,OpenStreetMap
P002,Vijay Udhyog,retail,26.8950038,75.7937603,OpenStreetMap
P002,Hakim Alam's,retail,26.8949717,75.7937637,OpenStreetMap
P002,Coffee America,food,26.8613782,75.7735375,OpenStreetMap
P002,Ticket Counter,retail,26.981559,75.8438712,OpenStreetMap
P002,"""Pandey Moorti Kala Kendra"", ""Pandey Moorti Bhandar"", ""Pandey Exports""",retail,26.922043,75.8140908,OpenStreetMap
P002,Spykar,retail,26.9027523,75.7938524,OpenStreetMap
P002,Find My Tour,retail,26.9185705,75.8068167,OpenStreetMap
P002,Mehta Pustak Bhandar,food,26.9194619,75.8216071,OpenStreetMap
P002,Black Pizza,food,26.9061335,75.822165,OpenStreetMap
P002,Herbs On Pizza,food,26.9700049,75.7623864,OpenStreetMap
P002,WORLD OF TITAN,retail,26.9108849,75.7382967,OpenStreetMap
P002,Tan-Sukh,food,26.9035157,75.7530934,OpenStreetMap
P002,Unnamed,retail,26.9057792,75.7524951,OpenStreetMap
P002,Unnamed,retail,26.9049935,75.8036996,OpenStreetMap
P002,Wrangler,retail,26.8665372,75.7963517,OpenStreetMap
P002,Trendswheel,retail,26.8445554,75.8012169,OpenStreetMap
P002,Starbucks,food,26.9108631,75.7952607,OpenStreetMap
P002,Café BAE,food,26.899789,75.7929507,OpenStreetMap
P002,Shop N Save Departmental Store,retail,26.9544709,75.775459,OpenStreetMap
P002,Unnamed,food,26.9053547,75.794676,OpenStreetMap
P002,Fabindia,retail,26.9140181,75.8067179,OpenStreetMap
P002,thali and more,food,26.9109569,75.805667,OpenStreetMap
P002,Unnamed,food,26.9103022,75.8035336,OpenStreetMap
P002,Unnamed,food,26.9154568,75.8015928,OpenStreetMap
P002,Unnamed,food,26.8512734,75.8104302,OpenStreetMap
P002,Reservation Counter,retail,26.9181723,75.7880593,OpenStreetMap
P002,Reservation Counter,retail,26.9181927,75.7881341,OpenStreetMap
P002,Reservation Counter,retail,26.918214,75.7882172,OpenStreetMap
P002,Hawa Mahal tickets,retail,26.9241294,75.8263893,OpenStreetMap
P002,Unnamed,food,26.9170949,75.8192314,OpenStreetMap
P002,Shree OmBana Jewellers,retail,26.9840301,75.7369082,OpenStreetMap
P002,Ekna Car Care,retail,26.8582286,75.736206,OpenStreetMap
P002,Unnamed,retail,26.9197298,75.7888964,OpenStreetMap
P002,Vinay Restaurant,food,26.9280901,75.7970653,OpenStreetMap
P002,Pietre del mondo since 1963,retail,26.9253706,75.8277766,OpenStreetMap
P002,Shyam Jewellers,retail,26.9208752,75.8264404,OpenStreetMap
P002,Lal Kothi Sabji Mandi,retail,26.8834365,75.7981772,OpenStreetMap
P002,Terrazzo,food,26.881962,75.7974672,OpenStreetMap
P002,"Talk Of The Town, Lal Kothi",food,26.8824325,75.797106,OpenStreetMap
P002,The Khopcha Cafe,food,26.8819484,75.7975186,OpenStreetMap
P002,Kabul Chicken Sajji,food,26.9221585,75.8300509,OpenStreetMap
P002,Arun Silver,retail,26.9163635,75.8038573,OpenStreetMap
P002,Unnamed,food,26.9223163,75.8224376,OpenStreetMap
P002,Domino's,food,26.8375444,75.8337353,OpenStreetMap
P002,Unnamed,retail,26.9252539,75.7909552,OpenStreetMap
P002,Rajastani Thali Dal Baati Churma,food,26.9274262,75.7908643,OpenStreetMap
P002,Unnamed,retail,26.9836769,75.8451596,OpenStreetMap
P002,Unnamed,retail,26.9223252,75.8208457,OpenStreetMap
P002,Tribes India,retail,26.9164898,75.8159158,OpenStreetMap
P002,The Warehouse Cafe,food,26.8860135,75.8036761,OpenStreetMap
P002,Bike Servicing and Repairing Shop,retail,26.8863516,75.8034614,OpenStreetMap
P002,Adarsh Sports,retail,26.8912884,75.8015457,OpenStreetMap
P002,Khandelwal Book Depot,retail,26.8800002,75.7994118,OpenStreetMap
P002,the doors restaurant,food,26.91579,75.81012,OpenStreetMap
P002,matti indian cafe house,food,26.9160713,75.8015668,OpenStreetMap
P002,Unnamed,food,26.9151658,75.8099241,OpenStreetMap
P002,DMart,retail,26.8495456,75.826321,OpenStreetMap
P002,Burger King,food,26.8372637,75.8339069,OpenStreetMap
P002,"music intruments shop, JAIPUR",retail,26.912026,75.8126898,OpenStreetMap
P002,city mart,retail,26.9119686,75.8121705,OpenStreetMap
P002,salon,food,26.9113372,75.8118529,OpenStreetMap
P002,nains nail salon,retail,26.9117298,75.8127619,OpenStreetMap
P002,Roseberry,food,26.8685465,75.7969727,OpenStreetMap
P002,Darshan,retail,26.9449982,75.8281455,OpenStreetMap
P002,B L Enterprises- Laptop Repair,retail,26.9086334,75.7439453,OpenStreetMap
P002,JODHPUR SWEET HOME,retail,26.9518146,75.7018663,OpenStreetMap
P002,JODHPUR SWEET HOME EXTENSION,retail,26.9519183,75.7017179,OpenStreetMap
P002,BOMBAY BAGS,retail,26.9518258,75.7017429,OpenStreetMap
P002,RAVI MOBILE STORE,retail,26.951939,75.7016392,OpenStreetMap
P002,OM MEDCAL STORE,retail,26.9515717,75.7014911,OpenStreetMap
P002,SHREE SHYAM OPTICS,retail,26.9520013,75.7015193,OpenStreetMap
P002,KANHA SWEETS AND BAKERY,retail,26.9541898,75.7028711,OpenStreetMap
P002,SHAKAMBHARI TRADERS,retail,26.9543305,75.7029534,OpenStreetMap
P002,VIDYA ELECTRONICS,retail,26.9522468,75.7020902,OpenStreetMap
P002,GOVINDPURA LIQUOR SHOP,retail,26.9530814,75.7027552,OpenStreetMap
P002,LUCKY NON VEG RESTRAUNT,food,26.9531851,75.7027962,OpenStreetMap
P002,PALIWAL BOOK DEPOT,retail,26.9520064,75.7022695,OpenStreetMap
P002,RADHEY  BAKERS,retail,26.9517058,75.7014027,OpenStreetMap
P002,Domino's,food,26.9476397,75.7241495,OpenStreetMap
P002,NR MART,retail,26.9478421,75.7232867,OpenStreetMap
P002,EYEWORLD OPTICIANS,retail,26.94516,75.7399154,OpenStreetMap
P002,kgn cafe,food,26.9726124,75.7675594,OpenStreetMap
P002,Mother Dairy,retail,26.9703762,75.7611297,OpenStreetMap
P002,Wine Shop,retail,26.9705144,75.7612326,OpenStreetMap
P002,Apollo Tyres,retail,26.9705486,75.7618729,OpenStreetMap
P002,FAST FOOD CORNER,food,26.968325,75.7629053,OpenStreetMap
P002,CHAT KA CHAURAHA,food,26.9695114,75.7630294,OpenStreetMap
P002,PARASRAMPURIA MART,retail,26.970707,75.7718241,OpenStreetMap
P002,DMart,retail,26.9416428,75.7708275,OpenStreetMap
P002,Reliance Fresh,retail,26.9700273,75.7610783,OpenStreetMap
P002,roof top cafe,food,26.9704518,75.7606957,OpenStreetMap
P002,glorious restaurent,food,26.9705699,75.7626812,OpenStreetMap
P002,R.D. Honda,retail,26.9723972,75.7668705,OpenStreetMap
P002,Unnamed,food,26.899658,75.8590105,OpenStreetMap
P002,Shri Balaji Mobile Store,retail,26.9507349,75.7065115,OpenStreetMap
P002,Jaipur Chaupati,food,26.8406321,75.7739393,OpenStreetMap
P002,Unnamed,food,26.9369262,75.8322312,OpenStreetMap
P002,Half Light Coffee Roasters,food,26.9073957,75.7954528,OpenStreetMap
P002,"Ali Gems , Jaipur",retail,26.9308448,75.8354143,OpenStreetMap
P002,Daisy and Jade Jaipur,food,26.9022301,75.7125581,OpenStreetMap
P002,Unnamed,food,26.9073874,75.7954138,OpenStreetMap
P002,Airtel,retail,26.9189353,75.7992695,OpenStreetMap
P002,BTS Burger To Shakei,food,26.8416823,75.770054,OpenStreetMap
P002,Unnamed,retail,26.9634197,75.8480282,OpenStreetMap
P002,The Curry Spoon,food,26.9361784,75.8348424,OpenStreetMap
P002,Govindam Sweets & Bakery,retail,26.9286259,75.8255219,OpenStreetMap
P002,Unnamed,food,26.9113223,75.8196136,OpenStreetMap
P002,Unnamed,food,26.9239758,75.8155246,OpenStreetMap
P002,LRS Jewellers,retail,26.9588234,75.7701793,OpenStreetMap
P002,Unnamed,retail,26.9254009,75.8244412,OpenStreetMap
P002,Unnamed,retail,26.9257887,75.8243417,OpenStreetMap
P002,Кафе,food,26.9175489,75.8169087,OpenStreetMap
P002,new chinar,retail,26.9051939,75.7358084,OpenStreetMap
P002,Unnamed,retail,26.9254743,75.8244888,OpenStreetMap
P002,Dharan Clothing,retail,26.9290395,75.7356173,OpenStreetMap
P002,Shubham Kirana and General Store,retail,26.957559,75.7050947,OpenStreetMap
P002,Anup Kirana And General Store,retail,26.957804,75.7046816,OpenStreetMap
P002,AMBER TOWER,retail,26.9556224,75.7036638,OpenStreetMap
P002,NIKKI PHOTO STUDIO,retail,26.9560352,75.7035233,OpenStreetMap
P002,Rajdhani Tools,retail,26.9512293,75.7043432,OpenStreetMap
P002,Jaipur Jayka,retail,26.9513819,75.7021679,OpenStreetMap
P002,Salasar Misthan Bhandar,retail,26.951753,75.7020828,OpenStreetMap
P002,DMart,retail,26.9555824,75.7093703,OpenStreetMap
P002,Unnamed,retail,26.8859438,75.7848058,OpenStreetMap
P002,Unnamed,retail,26.8855578,75.7847301,OpenStreetMap
P002,Unnamed,retail,26.8858589,75.7848794,OpenStreetMap
P002,Unnamed,retail,26.884348,75.7843246,OpenStreetMap
P002,Unnamed,retail,26.8815247,75.7810998,OpenStreetMap
P002,Unnamed,retail,26.8876792,75.7859074,OpenStreetMap
P002,Unnamed,retail,26.885774,75.7847084,OpenStreetMap
P002,Unnamed,retail,26.8814226,75.7804806,OpenStreetMap
P002,tanwar photostudio,retail,26.8853396,75.7846781,OpenStreetMap
P002,Unnamed,retail,26.8852412,75.7846586,OpenStreetMap
P002,Unnamed,retail,26.885301,75.7847993,OpenStreetMap
P002,chakki,retail,26.8854361,75.7847041,OpenStreetMap
P002,Unnamed,retail,26.8810776,75.782115,OpenStreetMap
P002,Unnamed,retail,26.8811982,75.7826957,OpenStreetMap
P002,Unnamed,retail,26.8813047,75.7820275,OpenStreetMap
P002,Unnamed,retail,26.881035,75.7823218,OpenStreetMap
P002,Unnamed,retail,26.8812018,75.7825764,OpenStreetMap
P002,Unnamed,retail,26.8816453,75.7807043,OpenStreetMap
P002,Unnamed,retail,26.8811024,75.7818326,OpenStreetMap
P002,Unnamed,retail,26.8849938,75.7846939,OpenStreetMap
P002,Unnamed,retail,26.8815479,75.7799342,OpenStreetMap
P002,Rangoli Bakery,retail,26.8843583,75.7844685,OpenStreetMap
P002,Unnamed,retail,26.8849717,75.784579,OpenStreetMap
P002,Unnamed,retail,26.8849406,75.7846692,OpenStreetMap
P002,Unnamed,retail,26.8804685,75.7847086,OpenStreetMap
P002,Unnamed,retail,26.8810137,75.7825525,OpenStreetMap
P002,Unnamed,retail,26.881106,75.7829225,OpenStreetMap
P002,Unnamed,retail,26.8815107,75.7809801,OpenStreetMap
P002,Unnamed,retail,26.8815386,75.7813131,OpenStreetMap
P002,Unnamed,retail,26.8807205,75.783476,OpenStreetMap
P002,Unnamed,retail,26.8806707,75.7840597,OpenStreetMap
P002,Unnamed,retail,26.8805068,75.7854467,OpenStreetMap
P002,Unnamed,retail,26.8814179,75.7817346,OpenStreetMap
P002,Unnamed,retail,26.8810344,75.7833086,OpenStreetMap
P002,Unnamed,retail,26.8815432,75.7801735,OpenStreetMap
P002,Unnamed,retail,26.8810634,75.7822065,OpenStreetMap
P002,Unnamed,retail,26.8810528,75.7831492,OpenStreetMap
P002,Unnamed,retail,26.8809924,75.7826122,OpenStreetMap
P002,Unnamed,retail,26.8811734,75.7828628,OpenStreetMap
P002,Unnamed,retail,26.8808647,75.7827594,OpenStreetMap
P002,Unnamed,retail,26.8810102,75.7827276,OpenStreetMap
P002,Unnamed,retail,26.8805719,75.7850175,OpenStreetMap
P002,Unnamed,retail,26.8812869,75.7804841,OpenStreetMap
P002,Unnamed,retail,26.8808506,75.7842184,OpenStreetMap
P002,Unnamed,retail,26.8808718,75.7830657,OpenStreetMap
P002,Unnamed,retail,26.8813559,75.7802016,OpenStreetMap
P002,Unnamed,retail,26.8809693,75.7836434,OpenStreetMap
P002,Unnamed,retail,26.8808698,75.784021,OpenStreetMap
P002,Unnamed,retail,26.8814217,75.7814706,OpenStreetMap
P002,Unnamed,retail,26.8811308,75.7830577,OpenStreetMap
P002,Unnamed,retail,26.8806484,75.7848802,OpenStreetMap
P002,Unnamed,retail,26.8808468,75.7831713,OpenStreetMap
P002,Unnamed,retail,26.8806592,75.7838923,OpenStreetMap
P002,Unnamed,retail,26.8804838,75.7845026,OpenStreetMap
P002,Unnamed,retail,26.8807747,75.7844983,OpenStreetMap
P002,Unnamed,retail,26.8807702,75.7842914,OpenStreetMap
P002,Unnamed,retail,26.8809961,75.783785,OpenStreetMap
P002,Unnamed,retail,26.880702,75.7846613,OpenStreetMap
P002,Unnamed,retail,26.880392,75.7849703,OpenStreetMap
P002,Unnamed,retail,26.8802924,75.7852622,OpenStreetMap
P002,Unnamed,retail,26.8807212,75.7835756,OpenStreetMap
P002,Unnamed,retail,26.8805253,75.7841283,OpenStreetMap
P002,Unnamed,retail,26.8803996,75.7847987,OpenStreetMap
P002,Unnamed,retail,26.880614,75.785069,OpenStreetMap
P002,Unnamed,retail,26.8805145,75.7842794,OpenStreetMap
P002,Unnamed,retail,26.8809164,75.7839275,OpenStreetMap
P002,Unnamed,retail,26.8802963,75.7853566,OpenStreetMap
P002,Unnamed,retail,26.88048,75.785657,OpenStreetMap
P002,Unnamed,retail,26.8805642,75.7843524,OpenStreetMap
P002,gopiram sdevillal,retail,26.9232319,75.826168,OpenStreetMap
P002,choudhry work waale,retail,26.9235679,75.8246229,OpenStreetMap
P002,roop lakshmi,retail,26.923341,75.8257328,OpenStreetMap
P002,radhe kirpa;jaipur saree centre,retail,26.9236731,75.8242195,OpenStreetMap
P002,tattoo cafe,food,26.922633,75.827839,OpenStreetMap
P002,vind view cafe,food,26.92264,75.827818,OpenStreetMap
P002,roop nihar saree,retail,26.9236597,75.824301,OpenStreetMap
P002,hari narayanashop,retail,26.9226353,75.8278573,OpenStreetMap
P002,hari narayana shop,retail,26.9229685,75.8274614,OpenStreetMap
P002,arjun textiles,retail,26.923608,75.8243825,OpenStreetMap
P002,moghalal madangopal bajaj,retail,26.9235247,75.8248574,OpenStreetMap
P002,rajasthan nagarsa centre,retail,26.9227163,75.8274601,OpenStreetMap
P002,jaipur saree clothes,retail,26.9229629,75.8274941,OpenStreetMap
P002,shree govind store,retail,26.9229454,75.8275256,OpenStreetMap
P002,rana saree centre,retail,26.9232874,75.8259538,OpenStreetMap
P002,gyarsilal omprakash,retail,26.9233008,75.8258702,OpenStreetMap
P002,moghalal or ram gopal bajaj,retail,26.9233506,75.8256685,OpenStreetMap
P002,ratan trading company,retail,26.9235564,75.8246722,OpenStreetMap
P002,trilok sarees,retail,26.9232568,75.8261105,OpenStreetMap
P002,fab heritage llp,retail,26.9233104,75.8258187,OpenStreetMap
P002,sai kapda mojdi,retail,26.9233735,75.8256277,OpenStreetMap
P002,sardar clothes stores,retail,26.9235113,75.8248917,OpenStreetMap
P002,jaipur textile traders,retail,26.9232607,75.8260697,OpenStreetMap
P002,rajesh union,retail,26.9232199,75.8262838,OpenStreetMap
P002,rajwesh union,retail,26.9232276,75.826228,OpenStreetMap
P002,rashid karim baksh,retail,26.9235966,75.8245499,OpenStreetMap
P002,sri sai kirpa,retail,26.9235271,75.8247501,OpenStreetMap
P002,bhatia clothes store,retail,26.9233238,75.8257715,OpenStreetMap
P002,ratan sareee centre,retail,26.9235194,75.8247973,OpenStreetMap
P002,ram nivas ram gopal,retail,26.9238376,75.8233268,OpenStreetMap
P002,G.R> general store,retail,26.9235985,75.8244898,OpenStreetMap
P002,rajasthan opticals,retail,26.9235966,75.8244298,OpenStreetMap
P002,V.C. jwellery,retail,26.9237668,75.8236187,OpenStreetMap
P002,radhana clothes,retail,26.923608,75.8243117,OpenStreetMap
P002,roop sagar,retail,26.9236272,75.8242581,OpenStreetMap
P002,rana jewellers,retail,26.9237802,75.8235521,OpenStreetMap
P002,manirathum jewellery,retail,26.9236903,75.8239899,OpenStreetMap
P002,ashok readymade,retail,26.9237075,75.8239298,OpenStreetMap
P002,sshree sai kripa,retail,26.9238529,75.8232324,OpenStreetMap
P002,modi export house,retail,26.9238931,75.8230329,OpenStreetMap
P002,maliram  radheshyam jewelers,retail,26.9229419,75.8261375,OpenStreetMap
P002,lakshmi narayana jewellers,retail,26.9237611,75.8236744,OpenStreetMap
P002,bombay boot house,retail,26.9237458,75.823741,OpenStreetMap
P002,aggarsen market,retail,26.9233322,75.8242023,OpenStreetMap
P002,shree shyam baba jewelers,retail,26.9234087,75.8238075,OpenStreetMap
P002,M.D. pandya,retail,26.9237305,75.8237989,OpenStreetMap
P002,gulaab chand mohanlal jewelers,retail,26.9231791,75.8249405,OpenStreetMap
P002,fashion jewelry mart,retail,26.9238261,75.8233719,OpenStreetMap
P002,shree krishnam jwelery,retail,26.9238395,75.8232796,OpenStreetMap
P002,bombay dying retail showroom,retail,26.9238701,75.8231702,OpenStreetMap
P002,silver   centre,retail,26.9237347,75.8217353,OpenStreetMap
P002,fancy jeweler store,retail,26.9238835,75.8230994,OpenStreetMap
P002,fab heritage,retail,26.9237955,75.8234963,OpenStreetMap
P002,agarwal jain jwelers,retail,26.9235638,75.8235691,OpenStreetMap
P002,indian gota works,retail,26.9234412,75.8236756,OpenStreetMap
P002,ram ratan clothes centre,retail,26.9233934,75.8240478,OpenStreetMap
P002,mohan lal jewelers,retail,26.9230434,75.8256018,OpenStreetMap
P002,shree govindam jewelers,retail,26.9231562,75.8251207,OpenStreetMap
P002,Ram gopal jewelers,retail,26.9232174,75.8247688,OpenStreetMap
P002,mihini collection,retail,26.9230076,75.8258161,OpenStreetMap
P002,sultan singh jwellers,retail,26.9230076,75.8259634,OpenStreetMap
P002,rana collection,retail,26.9232404,75.8245885,OpenStreetMap
P002,prakash jewelers,retail,26.9237659,75.8213781,OpenStreetMap
P002,lrs jewellers,retail,26.9235411,75.8231852,OpenStreetMap
P002,radha krishna jewelers,retail,26.9237847,75.8215252,OpenStreetMap
P002,SK Opticals,retail,26.9512378,75.7028745,OpenStreetMap
P002,Hero,retail,26.9510967,75.7051064,OpenStreetMap
P002,Hero,retail,26.9504196,75.7061525,OpenStreetMap
P002,TEA TIME CAFE,food,26.9561705,75.7090258,OpenStreetMap
P002,Baker's Heart,retail,26.9536647,75.7026994,OpenStreetMap
P002,Rajdhani Cafe,food,26.9549117,75.7031055,OpenStreetMap
P002,Drishti Opticals,retail,26.9519269,75.7016684,OpenStreetMap
P002,SS Sports,retail,26.9512938,75.7042055,OpenStreetMap
P002,Neha Stationery,retail,26.952321,75.7009504,OpenStreetMap
P002,Burger Farm,food,26.9474638,75.7249773,OpenStreetMap
P002,Bell Pepper Pizza,food,26.9476578,75.7240065,OpenStreetMap
P002,Blue Scissors,retail,26.9569563,75.7039744,OpenStreetMap
P002,Mangalam Aanchal,retail,26.9479743,75.7218755,OpenStreetMap
P002,Mahima Telecom,retail,26.9481103,75.7208642,OpenStreetMap
P002,Unnamed,retail,26.9481147,75.720943,OpenStreetMap
P002,Sristi Stationery,retail,26.9557609,75.70323,OpenStreetMap
P002,Somra juice and icecream corner,food,26.952,75.7019616,OpenStreetMap
P002,Kumawat Garments,retail,26.9504744,75.7059683,OpenStreetMap
P002,Shree Shyam Enterprises,retail,26.9512335,75.7030476,OpenStreetMap
P002,Nirankari Tiles,retail,26.9525214,75.7022576,OpenStreetMap
P002,KK Tiles,retail,26.956649,75.7039622,OpenStreetMap
P002,"Tirupati Plywood, Sanitary and Electricals",retail,26.954768,75.7030586,OpenStreetMap
P002,Kishore Textiles,retail,26.950504,75.7058886,OpenStreetMap
P002,Harish Telecom,retail,26.9509547,75.7040185,OpenStreetMap
P002,Jagdamba Plywood And Hardware,retail,26.9524311,75.7022417,OpenStreetMap
P002,Govind Collection,retail,26.9574446,75.7059613,OpenStreetMap
P002,Vaibhav Collection,retail,26.9511479,75.7034489,OpenStreetMap
P002,VR Fashion,retail,26.9510705,75.7036445,OpenStreetMap
P002,Shopping Mall,retail,26.9520419,75.7022808,OpenStreetMap
P002,RV Dry Cleaners,retail,26.9572492,75.7062844,OpenStreetMap
P002,Chhotilal Nemichand Sogani,retail,26.9234055,75.826333,OpenStreetMap
P002,Karodiya Kachori Bhandar,food,26.92088,75.8271023,OpenStreetMap
P002,Prakash Jewellers,retail,26.9208918,75.826443,OpenStreetMap
P002,Roop Basant Pavitra Bhojanalaya,food,26.92059,75.7888677,OpenStreetMap
P002,Khandelwal,food,26.9205952,75.7888436,OpenStreetMap
P002,Ramkrishna Agarwal,retail,26.9233649,75.8263263,OpenStreetMap
P002,Raghunandan (Khaatu Waale),retail,26.9233196,75.8263169,OpenStreetMap
P002,Fine Bangles Store,retail,26.923285,75.8263038,OpenStreetMap
P002,Vandanam,retail,26.9234616,75.8263501,OpenStreetMap
P002,Shri Narayan Madholal,retail,26.9235046,75.8263635,OpenStreetMap
P002,Prahlad Das Bajaj,retail,26.9235823,75.8263877,OpenStreetMap
P002,Bota traders,retail,26.9235596,75.8263769,OpenStreetMap
P002,Ramesh Chand Poonam Chand Bajaj,retail,26.9235345,75.8263662,OpenStreetMap
P002,Vinayak Art Jewellery,retail,26.9208936,75.8270437,OpenStreetMap
P002,Shri Shyam Baba Jewellers,retail,26.9208983,75.8269887,OpenStreetMap
P002,Mittal Jewellery Store,retail,26.920911,75.8264407,OpenStreetMap
P002,Baywala Jewellers,retail,26.9207714,75.8269894,OpenStreetMap
P002,Creation,retail,26.920778,75.8269451,OpenStreetMap
P002,Krishna Jewellers,retail,26.9207863,75.8269156,OpenStreetMap
P002,McDonald's,food,26.9034396,75.7929249,OpenStreetMap
P002,Laxmi,food,26.9021987,75.7726597,OpenStreetMap
P002,NOTHING BEFORE COFFEE,food,26.9238475,75.824011,OpenStreetMap
P002,Annpoornam,food,26.9148703,75.8047591,OpenStreetMap
P002,Danika Enterprises,retail,26.9093856,75.6927555,OpenStreetMap
P002,Grain Mill,retail,26.9092548,75.6943933,OpenStreetMap
P002,Unnamed,retail,26.9092352,75.6946294,OpenStreetMap
P002,Jodhpur Misthan Bhandar,retail,26.9092688,75.6941393,OpenStreetMap
P002,Unnamed,retail,26.9092464,75.6945793,OpenStreetMap
P002,Unnamed,retail,26.9092473,75.6945301,OpenStreetMap
